
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 40405,100000,55431,35396,48444,54320,56515,54448,35225,55981,51783,48694,58420,58289,49893,46979,51195,50921,49273,59141,58769,58460,59051,51887,54075,35295,54487,43383,58768,58748,52935,46617,54142
 40410,100000,55431,35388,48439,54315,56496,54440,35217,55960,51778,48686,58415,58284,49884,46971,51187,50908,49265,59136,58764,58455,59046,51882,54075,35287,54482,43377,58763,58743,52929,46609,54137
 40415,100000,55431,35380,48434,54307,56482,54435,35209,55956,51773,48678,58410,58279,49874,46963,51182,50903,49260,59131,58759,58450,59041,51877,54073,35279,54477,43371,58758,58738,52920,46604,54132
 40420,100000,55431,35370,48426,54299,56469,54430,35201,55941,51765,48673,58405,58274,49865,46958,51174,50898,49255,59126,58754,58445,59036,51871,54065,35271,54472,43365,58753,58733,52914,46599,54127
 40425,100000,55431,35360,48418,54291,56461,54425,35193,55926,51757,48668,58400,58269,49859,46953,51166,50893,49250,59121,58749,58440,59031,51862,54049,35263,54467,43356,58748,58728,52910,46591,54118
 40430,100000,55431,35346,48410,54283,56448,54420,35185,55916,51752,48663,58395,58264,49850,46945,51158,50888,49245,59116,58744,58435,59026,51855,54036,35255,54462,43348,58743,58723,52903,46586,54110
 40435,100000,55431,35341,48405,54275,56437,54412,35177,55916,51747,48658,58390,58259,49845,46940,51153,50880,49239,59111,58739,58430,59021,51846,54023,35247,54457,43343,58738,58718,52899,46581,54104
 40440,100000,55431,35331,48397,54270,56420,54407,35169,55916,51742,48653,58385,58254,49834,46932,51145,50855,49228,59106,58734,58425,59016,51838,54001,35239,54452,43337,58733,58713,52889,46576,54096
 40445,100000,55431,35326,48392,54262,56407,54402,35161,55916,51737,48645,58380,58249,49825,46927,51137,50826,49215,59101,58729,58420,59011,51829,53970,35231,54447,43332,58728,58708,52883,46568,54091
 40450,100000,55431,35312,48384,54257,56402,54397,35153,55916,51732,48637,58375,58244,49820,46922,51129,50805,49206,59096,58724,58415,59006,51823,53952,35223,54442,43324,58723,58703,52879,46563,54083
 40455,100000,55431,35298,48376,54252,56391,54389,35145,55916,51727,48629,58370,58239,49813,46914,51124,50791,49198,59091,58719,58410,59001,51818,53944,35215,54437,43316,58718,58698,52874,46555,54078
 40460,100000,55431,35288,48368,54247,56391,54384,35137,55916,51722,48621,58365,58234,49808,46909,51119,50786,49193,59086,58714,58405,58996,51813,53939,35207,54432,43310,58713,58693,52869,46547,54073
 40465,100000,55431,35278,48360,54242,56391,54379,35129,55916,51717,48616,58360,58229,49803,46904,51111,50756,49178,59081,58709,58400,58991,51805,53914,35199,54427,43301,58708,58688,52864,46542,54068
 40470,100000,55431,35273,48355,54237,56391,54374,35121,55916,51712,48611,58355,58224,49798,46899,51106,50742,49170,59076,58704,58395,58986,51799,53907,35191,54422,43296,58703,58683,52859,46537,54063
 40475,100000,55431,35265,48350,54232,56391,54369,35113,55916,51707,48606,58350,58219,49793,46894,51101,50725,49158,59071,58699,58390,58981,51791,53895,35183,54417,43290,58698,58678,52854,46532,54055
 40480,100000,55431,35251,48342,54227,56391,54364,35105,55916,51702,48601,58345,58214,49788,46889,51096,50720,49153,59066,58694,58385,58976,51786,53895,35175,54412,43282,58693,58673,52849,46524,54050
 40485,100000,55431,35237,48334,54222,56391,54359,35097,55916,51697,48596,58340,58209,49783,46881,51091,50715,49148,59061,58689,58380,58971,51781,53895,35167,54407,43271,58688,58668,52844,46519,54045
 40490,100000,55431,35223,48326,54217,56391,54354,35089,55916,51692,48591,58335,58204,49778,46873,51086,50709,49140,59056,58684,58375,58966,51776,53895,35159,54402,43263,58683,58663,52839,46511,54040
 40495,100000,55431,35218,48321,54212,56391,54349,35081,55916,51687,48583,58330,58199,49773,46868,51081,50704,49135,59051,58679,58370,58961,51771,53895,35151,54397,43258,58678,58658,52834,46506,54035
 40500,100000,55431,35210,48316,54207,56391,54344,35073,55916,51682,48578,58325,58194,49768,46863,51076,50696,49129,59046,58674,58365,58956,51766,53895,35143,54392,43252,58673,58653,52829,46501,54030
 40505,100000,55431,35200,48308,54202,56391,54339,35065,55916,51677,48570,58320,58189,49763,46855,51071,50691,49124,59041,58669,58360,58951,51761,53895,35135,54387,43246,58668,58648,52824,46496,54025
 40510,100000,55427,35190,48300,54197,56391,54334,35057,55916,51672,48562,58315,58184,49758,46850,51066,50686,49119,59036,58664,58355,58946,51756,53895,35127,54382,43240,58663,58643,52819,46488,54020
 40515,100000,55394,35182,48295,54192,56391,54329,35049,55916,51654,48557,58310,58179,49753,46845,51061,50680,49111,59031,58659,58350,58941,51751,53895,35119,54374,43235,58658,58638,52814,46480,54015
 40520,100000,55365,35168,48287,54187,56391,54324,35041,55916,51647,48552,58305,58174,49748,46837,51056,50674,49103,59026,58654,58345,58936,51746,53895,35111,54369,43230,58653,58633,52809,46475,54010
 40525,100000,55347,35158,48279,54182,56391,54319,35033,55916,51639,48544,58300,58169,49743,46829,51051,50665,49094,59021,58649,58340,58931,51741,53895,35103,54364,43222,58648,58628,52804,46467,54005
 40530,100000,55334,35153,48274,54177,56391,54314,35025,55916,51631,48539,58295,58164,49738,46821,51046,50660,49089,59016,58644,58335,58926,51736,53895,35095,54359,43217,58643,58623,52799,46462,54000
 40535,100000,55329,35148,48269,54172,56391,54309,35017,55914,51626,48534,58290,58159,49733,46816,51041,50650,49081,59011,58639,58330,58921,51731,53895,35087,54354,43212,58638,58618,52794,46454,53995
 40540,100000,55310,35134,48261,54167,56391,54304,35009,55877,51618,48529,58285,58154,49728,46808,51036,50630,49076,59006,58634,58325,58916,51726,53895,35079,54349,43207,58633,58613,52789,46449,53990
 40545,100000,55299,35129,48256,54162,56391,54299,35001,55848,51610,48521,58280,58149,49723,46803,51031,50618,49068,59001,58629,58320,58911,51721,53895,35071,54341,43199,58628,58608,52784,46441,53985
 40550,100000,55284,35119,48248,54157,56391,54294,34993,55833,51605,48516,58275,58144,49718,46795,51026,50605,49060,58996,58624,58315,58906,51716,53895,35063,54333,43191,58623,58603,52779,46436,53980
 40555,100000,55277,35111,48243,54152,56391,54289,34985,55829,51600,48508,58270,58139,49713,46790,51021,50605,49055,58991,58619,58310,58901,51711,53895,35055,54328,43186,58618,58598,52774,46428,53975
 40560,100000,55277,35106,48238,54147,56362,54281,34977,55814,51592,48500,58265,58134,49702,46782,51013,50605,49050,58986,58614,58305,58896,51706,53895,35047,54323,43178,58613,58593,52762,46423,53970
 40565,100000,55277,35101,48233,54139,56353,54276,34969,55804,51584,48492,58260,58129,49695,46777,51008,50605,49045,58981,58609,58300,58891,51701,53895,35039,54318,43173,58608,58588,52754,46415,53965
 40570,100000,55277,35096,48228,54134,56334,54268,34961,55791,51576,48487,58255,58124,49688,46772,51003,50605,49040,58976,58604,58295,58886,51696,53895,35031,54313,43168,58603,58583,52746,46407,53960
 40575,100000,55277,35082,48220,54126,56322,54263,34953,55778,51568,48479,58250,58119,49680,46764,50998,50605,49035,58971,58599,58290,58881,51691,53895,35023,54308,43160,58598,58578,52738,46399,53955
 40580,100000,55277,35068,48212,54121,56312,54258,34945,55772,51563,48474,58245,58114,49674,46756,50990,50605,49030,58966,58594,58285,58876,51686,53891,35015,54303,43152,58593,58573,52730,46391,53950
 40585,100000,55277,35063,48207,54113,56299,54253,34937,55772,51558,48469,58240,58109,49667,46748,50982,50605,49025,58961,58589,58280,58871,51678,53869,35007,54298,43147,58588,58568,52722,46386,53942
 40590,100000,55277,35058,48202,54108,56289,54248,34929,55772,51553,48464,58235,58104,49659,46743,50977,50605,49020,58956,58584,58275,58866,51670,53856,34999,54293,43142,58583,58563,52715,46381,53937
 40595,100000,55277,35048,48194,54100,56281,54243,34921,55772,51548,48459,58230,58099,49653,46735,50972,50605,49015,58951,58579,58270,58861,51665,53843,34991,54288,43136,58578,58558,52711,46373,53929
 40600,100000,55277,35043,48189,54095,56276,54238,34913,55772,51543,48451,58225,58094,49648,46730,50964,50605,49010,58946,58574,58265,58856,51657,53824,34983,54283,43131,58573,58553,52706,46368,53924
 40605,100000,55277,35038,48184,54090,56266,54233,34905,55772,51538,48446,58220,58089,49642,46722,50959,50605,49005,58941,58569,58260,58851,51652,53816,34975,54278,43126,58568,58548,52698,46360,53919
 40610,100000,55277,35030,48179,54085,56258,54228,34897,55772,51533,48438,58215,58084,49636,46717,50954,50605,49000,58936,58564,58255,58846,51644,53806,34967,54273,43120,58563,58543,52693,46355,53914
 40615,100000,55277,35025,48174,54077,56250,54223,34889,55772,51528,48430,58210,58079,49630,46709,50949,50605,48995,58931,58559,58250,58841,51636,53787,34959,54268,43115,58558,58538,52688,46347,53906
 40620,100000,55277,35015,48166,54072,56237,54218,34881,55772,51523,48425,58205,58074,49623,46704,50941,50605,48990,58926,58554,58245,58836,51628,53768,34951,54263,43109,58553,58533,52680,46339,53901
 40625,100000,55277,35007,48161,54067,56224,54213,34873,55772,51518,48420,58200,58069,49614,46699,50936,50605,48985,58921,58549,58240,58831,51620,53752,34943,54258,43100,58548,58528,52673,46334,53893
 40630,100000,55277,35002,48156,54062,56208,54205,34865,55772,51513,48412,58195,58064,49608,46694,50928,50605,48980,58916,58544,58235,58826,51615,53736,34935,54253,43095,58543,58523,52666,46329,53885
 40635,100000,55277,34994,48151,54054,56198,54200,34857,55772,51508,48407,58190,58059,49597,46686,50920,50605,48975,58911,58539,58230,58821,51610,53720,34927,54248,43089,58538,58518,52658,46324,53877
 40640,100000,55277,34984,48143,54049,56198,54195,34849,55772,51503,48399,58185,58054,49592,46681,50915,50605,48970,58906,58534,58225,58816,51605,53715,34919,54243,43083,58533,58513,52653,46316,53872
 40645,100000,55277,34979,48138,54044,56198,54190,34841,55772,51498,48391,58180,58049,49587,46673,50910,50605,48965,58901,58529,58220,58811,51600,53710,34911,54238,43075,58528,58508,52648,46311,53867
 40650,100000,55277,34974,48133,54039,56198,54185,34833,55772,51493,48383,58175,58044,49582,46665,50905,50605,48960,58896,58524,58215,58806,51595,53691,34903,54233,43070,58523,58503,52643,46303,53852
 40655,100000,55276,34960,48125,54034,56198,54180,34825,55772,51488,48375,58170,58039,49577,46660,50897,50604,48955,58891,58519,58210,58801,51590,53685,34895,54228,43059,58518,58498,52638,46298,53848
 40660,100000,55263,34955,48120,54029,56198,54175,34817,55772,51480,48367,58165,58034,49572,46655,50892,50591,48947,58886,58514,58205,58796,51585,53685,34887,54223,43051,58513,58493,52633,46293,53843
 40665,100000,55247,34950,48115,54024,56198,54170,34809,55772,51472,48359,58160,58029,49567,46647,50887,50581,48939,58881,58509,58200,58791,51580,53685,34879,54215,43046,58508,58488,52628,46285,53838
 40670,100000,55239,34945,48110,54019,56198,54165,34801,55772,51467,48351,58155,58024,49562,46639,50882,50568,48931,58876,58504,58195,58786,51575,53685,34871,54210,43041,58503,58483,52623,46277,53833
 40675,100000,55224,34935,48102,54014,56198,54160,34793,55772,51459,48346,58150,58019,49557,46631,50877,50555,48923,58871,58499,58190,58781,51570,53685,34863,54205,43036,58498,58478,52618,46269,53828
 40680,100000,55214,34930,48097,54009,56198,54155,34785,55771,51451,48338,58145,58014,49552,46623,50872,50550,48918,58866,58494,58185,58776,51565,53685,34855,54200,43031,58493,58473,52613,46261,53823
 40685,100000,55200,34925,48092,54004,56198,54150,34777,55756,51446,48330,58140,58009,49547,46618,50864,50542,48913,58861,58489,58180,58771,51560,53685,34847,54192,43023,58488,58468,52608,46253,53818
 40690,100000,55181,34911,48084,53999,56198,54145,34769,55730,51438,48322,58135,58004,49542,46613,50856,50529,48905,58856,58484,58175,58766,51555,53685,34839,54187,43018,58483,58463,52603,46245,53813
 40695,100000,55165,34903,48079,53994,56198,54140,34761,55707,51430,48314,58130,57999,49537,46608,50848,50521,48900,58851,58479,58170,58761,51550,53685,34831,54179,43013,58478,58458,52598,46240,53808
 40700,100000,55150,34895,48074,53989,56198,54135,34753,55678,51422,48306,58125,57994,49532,46600,50840,50508,48892,58846,58474,58165,58756,51545,53685,34823,54171,43005,58473,58453,52593,46235,53803
 40705,100000,55142,34890,48069,53984,56198,54130,34745,55664,51417,48301,58120,57989,49527,46595,50832,50500,48887,58841,58469,58160,58751,51540,53685,34815,54166,43000,58468,58448,52588,46230,53798
 40710,100000,55118,34882,48064,53979,56198,54125,34737,55650,51409,48296,58115,57984,49522,46587,50824,50487,48879,58836,58464,58155,58746,51535,53685,34807,54158,42995,58463,58443,52583,46222,53793
 40715,100000,55110,34877,48059,53974,56198,54120,34729,55650,51404,48288,58110,57979,49517,46579,50819,50479,48873,58831,58459,58150,58741,51530,53685,34799,54153,42987,58458,58438,52578,46217,53788
 40720,100000,55095,34867,48051,53969,56198,54115,34721,55650,51396,48280,58105,57974,49512,46574,50814,50471,48867,58826,58454,58145,58736,51525,53685,34791,54148,42979,58453,58433,52573,46209,53783
 40725,100000,55087,34853,48043,53964,56198,54110,34713,55650,51391,48275,58100,57969,49507,46569,50809,50458,48858,58821,58449,58140,58731,51520,53685,34783,54143,42973,58448,58428,52568,46201,53778
 40730,100000,55087,34843,48035,53959,56198,54105,34705,55650,51386,48267,58095,57964,49502,46564,50804,50450,48852,58816,58444,58135,58726,51515,53685,34775,54138,42964,58443,58423,52563,46196,53773
 40735,100000,55087,34833,48027,53954,56198,54100,34697,55650,51381,48259,58090,57959,49497,46556,50799,50440,48844,58811,58439,58130,58721,51510,53685,34767,54133,42958,58438,58418,52558,46188,53768
 40740,100000,55087,34825,48022,53949,56170,54095,34689,55650,51376,48251,58085,57954,49482,46548,50794,50427,48835,58806,58434,58125,58716,51505,53685,34759,54128,42952,58433,58413,52544,46183,53763
 40745,100000,55087,34820,48017,53941,56160,54090,34681,55650,51371,48243,58080,57949,49474,46543,50789,50419,48829,58801,58429,58120,58711,51500,53685,34751,54123,42947,58428,58408,52538,46178,53758
 40750,100000,55087,34806,48009,53933,56155,54085,34673,55650,51366,48238,58075,57944,49469,46538,50784,50411,48823,58796,58424,58115,58706,51495,53685,34743,54118,42936,58423,58403,52534,46170,53753
 40755,100000,55087,34801,48004,53925,56131,54077,34665,55650,51361,48230,58070,57939,49459,46530,50779,50401,48815,58791,58419,58110,58701,51490,53685,34735,54113,42931,58418,58398,52524,46165,53748
 40760,100000,55087,34796,47999,53917,56113,54069,34657,55650,51356,48225,58065,57934,49451,46522,50774,50393,48809,58786,58414,58105,58696,51481,53683,34727,54108,42926,58413,58393,52517,46157,53743
 40765,100000,55087,34788,47994,53909,56095,54061,34649,55650,51351,48217,58060,57929,49443,46517,50766,50357,48794,58781,58409,58100,58691,51467,53651,34719,54103,42920,58408,58388,52509,46149,53738
 40770,100000,55087,34783,47989,53904,56077,54053,34641,55650,51346,48212,58055,57924,49435,46512,50761,50349,48789,58776,58404,58095,58686,51461,53643,34711,54098,42912,58403,58383,52501,46141,53733
 40775,100000,55087,34778,47984,53896,56073,54048,34633,55650,51341,48207,58050,57919,49429,46504,50753,50344,48784,58771,58399,58090,58681,51451,53624,34703,54093,42907,58398,58378,52496,46133,53727
 40780,100000,55087,34764,47976,53888,56065,54043,34625,55650,51336,48202,58045,57914,49423,46496,50748,50339,48779,58766,58394,58085,58676,51444,53611,34695,54088,42896,58393,58373,52491,46128,53719
 40785,100000,55087,34756,47971,53880,56044,54035,34617,55650,51331,48197,58040,57909,49414,46491,50743,50334,48774,58761,58389,58080,58671,51437,53598,34687,54083,42887,58388,58368,52481,46120,53711
 40790,100000,55087,34751,47966,53875,56044,54030,34609,55650,51326,48192,58035,57904,49408,46486,50738,50329,48769,58756,58384,58075,58666,51429,53588,34679,54078,42879,58383,58363,52477,46112,53705
 40795,100000,55087,34741,47958,53870,56044,54025,34601,55650,51321,48187,58030,57899,49403,46481,50730,50324,48764,58751,58379,58070,58661,51423,53578,34671,54073,42873,58378,58358,52472,46107,53700
 40800,100000,55087,34727,47950,53865,56044,54020,34593,55650,51316,48182,58025,57894,49398,46476,50722,50319,48759,58746,58374,58065,58656,51416,53565,34663,54068,42862,58373,58353,52467,46099,53695
 40805,100000,55087,34717,47942,53860,56044,54015,34585,55650,51311,48174,58020,57889,49393,46471,50714,50311,48753,58741,58369,58060,58651,51406,53546,34655,54063,42853,58368,58348,52462,46091,53689
 40810,100000,55087,34707,47934,53855,56044,54010,34577,55650,51306,48169,58015,57884,49388,46463,50709,50285,48738,58736,58364,58055,58646,51398,53527,34647,54058,42847,58363,58343,52457,46086,53681
 40815,100000,55087,34697,47926,53850,56044,54005,34569,55647,51301,48161,58010,57879,49383,46458,50704,50279,48730,58731,58359,58050,58641,51393,53522,34639,54053,42838,58358,58338,52452,46078,53676
 40820,100000,55087,34687,47918,53845,56044,54000,34561,55619,51293,48153,58005,57874,49378,46450,50696,50266,48722,58726,58354,58045,58636,51388,53517,34631,54048,42829,58353,58333,52447,46070,53671
 40825,100000,55086,34677,47910,53840,56044,53995,34553,55601,51285,48145,58000,57869,49373,46442,50688,50261,48717,58721,58349,58040,58631,51383,53512,34623,54043,42823,58348,58328,52442,46065,53666
 40830,100000,55072,34672,47905,53835,56044,53990,34545,55593,51280,48140,57995,57864,49368,46437,50683,50256,48712,58716,58344,58035,58626,51377,53504,34615,54035,42818,58343,58323,52437,46057,53661
 40835,100000,55064,34667,47900,53830,56044,53985,34537,55588,51275,48135,57990,57859,49363,46432,50678,50251,48707,58711,58339,58030,58621,51369,53494,34607,54030,42813,58338,58318,52432,46049,53655
 40840,100000,55059,34662,47895,53825,56044,53980,34529,55575,51270,48127,57985,57854,49358,46424,50673,50237,48695,58706,58334,58025,58616,51360,53481,34599,54025,42808,58333,58313,52427,46041,53649
 40845,100000,55040,34654,47890,53820,56044,53975,34521,55549,51265,48119,57980,57849,49353,46416,50665,50225,48691,58701,58329,58020,58611,51352,53469,34591,54017,42803,58328,58308,52422,46036,53641
 40850,100000,55032,34649,47885,53815,56044,53970,34513,55541,51260,48111,57975,57844,49348,46408,50660,50225,48686,58696,58324,58015,58606,51347,53469,34583,54012,42795,58323,58303,52417,46028,53636
 40855,100000,55027,34644,47880,53810,56044,53965,34505,55533,51255,48106,57970,57839,49343,46400,50655,50225,48681,58691,58319,58010,58601,51342,53469,34575,54007,42790,58318,58298,52412,46023,53631
 40860,100000,55009,34636,47875,53805,56044,53960,34497,55528,51247,48098,57965,57834,49338,46392,50650,50225,48676,58686,58314,58005,58596,51337,53469,34567,54002,42785,58313,58293,52407,46015,53626
 40865,100000,54996,34628,47870,53800,56044,53955,34489,55523,51242,48090,57960,57829,49333,46387,50645,50225,48671,58681,58309,58000,58591,51332,53469,34559,53997,42777,58308,58288,52402,46010,53621
 40870,100000,54980,34620,47865,53795,56044,53950,34481,55510,51237,48085,57955,57824,49328,46382,50637,50225,48666,58676,58304,57995,58586,51327,53469,34551,53989,42769,58303,58283,52397,46005,53616
 40875,100000,54960,34606,47857,53790,56044,53945,34473,55500,51229,48080,57950,57819,49323,46377,50629,50225,48661,58671,58299,57990,58581,51322,53469,34543,53984,42761,58298,58278,52392,45997,53611
 40880,100000,54935,34592,47849,53785,56044,53940,34465,55482,51221,48075,57945,57814,49318,46369,50621,50225,48656,58666,58294,57985,58576,51317,53469,34535,53976,42753,58293,58273,52387,45992,53606
 40885,100000,54926,34582,47841,53780,56044,53935,34457,55477,51216,48067,57940,57809,49313,46364,50616,50225,48651,58661,58289,57980,58571,51312,53469,34527,53971,42748,58288,58268,52382,45987,53601
 40890,100000,54918,34577,47836,53775,56044,53930,34449,55469,51211,48062,57935,57804,49308,46356,50611,50225,48646,58656,58284,57975,58566,51307,53469,34519,53966,42743,58283,58263,52377,45979,53596
 40895,100000,54902,34563,47828,53770,56017,53918,34441,55459,51203,48057,57930,57799,49296,46348,50606,50225,48641,58651,58279,57970,58561,51302,53469,34511,53961,42738,58278,58258,52369,45974,53591
 40900,100000,54894,34558,47823,53765,55999,53913,34433,55441,51195,48052,57925,57794,49285,46340,50598,50225,48636,58646,58274,57965,58556,51297,53469,34503,53956,42733,58273,58253,52358,45969,53586
 40905,100000,54889,34550,47818,53757,55994,53908,34425,55436,51190,48044,57920,57789,49280,46335,50593,50225,48631,58641,58269,57960,58551,51292,53469,34495,53951,42727,58268,58248,52353,45964,53581
 40910,100000,54878,34536,47810,53752,55981,53903,34417,55421,51182,48039,57915,57784,49271,46330,50585,50225,48626,58636,58264,57955,58546,51287,53469,34487,53946,42722,58263,58243,52346,45959,53576
 40915,100000,54878,34528,47805,53744,55962,53895,34409,55408,51174,48031,57910,57779,49264,46325,50580,50225,48621,58631,58259,57950,58541,51282,53469,34479,53941,42716,58258,58238,52339,45951,53571
 40920,100000,54878,34518,47797,53736,55950,53890,34401,55403,51169,48023,57905,57774,49254,46317,50575,50225,48616,58626,58254,57945,58536,51277,53469,34471,53936,42707,58253,58233,52332,45943,53566
 40925,100000,54878,34508,47789,53731,55939,53882,34393,55393,51157,48018,57900,57769,49249,46312,50570,50225,48611,58621,58249,57940,58531,51272,53469,34463,53931,42701,58248,58228,52328,45938,53561
 40930,100000,54878,34500,47784,53726,55921,53874,34385,55393,51152,48010,57895,57764,49239,46307,50565,50225,48606,58616,58244,57935,58526,51267,53469,34455,53926,42695,58243,58223,52321,45933,53556
 40935,100000,54878,34495,47779,53718,55912,53869,34377,55393,51147,48002,57890,57759,49230,46299,50560,50225,48601,58611,58239,57930,58521,51262,53469,34447,53921,42687,58238,58218,52315,45928,53551
 40940,100000,54878,34485,47771,53710,55899,53864,34369,55393,51142,47994,57885,57754,49221,46294,50555,50225,48596,58606,58234,57925,58516,51257,53469,34439,53916,42678,58233,58213,52309,45923,53546
 40945,100000,54878,34480,47766,53702,55884,53856,34361,55393,51137,47989,57880,57749,49215,46289,50550,50225,48591,58601,58229,57920,58511,51252,53469,34431,53911,42670,58228,58208,52302,45915,53541
 40950,100000,54878,34466,47758,53694,55884,53851,34353,55393,51132,47984,57875,57744,49209,46281,50541,50207,48583,58596,58224,57915,58506,51247,53467,34423,53906,42659,58223,58203,52297,45907,53536
 40955,100000,54878,34458,47753,53689,55884,53846,34345,55393,51127,47979,57870,57739,49204,46276,50533,50176,48578,58591,58219,57910,58501,51242,53442,34415,53901,42650,58218,58198,52292,45902,53528
 40960,100000,54878,34450,47748,53684,55884,53841,34337,55393,51122,47974,57865,57734,49199,46268,50525,50161,48570,58586,58214,57905,58496,51237,53432,34407,53896,42644,58213,58193,52287,45897,53523
 40965,100000,54878,34445,47743,53679,55884,53836,34329,55393,51117,47969,57860,57729,49194,46260,50520,50148,48565,58581,58209,57900,58491,51232,53422,34399,53891,42636,58208,58188,52282,45892,53515
 40970,100000,54878,34435,47735,53674,55884,53831,34321,55393,51112,47961,57855,57724,49189,46252,50515,50129,48560,58576,58204,57895,58486,51224,53409,34391,53886,42627,58203,58183,52277,45884,53510
 40975,100000,54878,34430,47730,53669,55884,53826,34313,55393,51107,47956,57850,57719,49184,46247,50507,50099,48552,58571,58199,57890,58481,51216,53390,34383,53881,42619,58198,58178,52272,45879,53505
 40980,100000,54878,34425,47725,53664,55884,53821,34305,55393,51102,47951,57845,57714,49179,46239,50502,50099,48547,58566,58194,57885,58476,51211,53385,34375,53876,42614,58193,58173,52267,45874,53500
 40985,100000,54878,34417,47720,53659,55884,53816,34297,55393,51097,47946,57840,57709,49174,46231,50494,50099,48542,58561,58189,57880,58471,51203,53369,34367,53871,42608,58188,58168,52262,45866,53492
 40990,100000,54878,34407,47712,53654,55884,53811,34289,55393,51092,47941,57835,57704,49169,46226,50489,50099,48537,58556,58184,57875,58466,51193,53350,34359,53866,42599,58183,58163,52257,45861,53483
 40995,100000,54878,34399,47707,53649,55884,53806,34281,55393,51087,47936,57830,57699,49164,46218,50484,50099,48532,58551,58179,57870,58461,51186,53337,34351,53861,42590,58178,58158,52252,45856,53475
 41000,100000,54878,34389,47699,53644,55884,53801,34273,55393,51082,47931,57825,57694,49159,46210,50476,50099,48527,58546,58174,57865,58456,51175,53315,34343,53856,42581,58173,58153,52247,45848,53466
 41005,100000,54878,34379,47691,53639,55884,53796,34265,55393,51077,47923,57820,57689,49154,46202,50471,50099,48522,58541,58169,57860,58451,51169,53305,34335,53851,42572,58168,58148,52242,45840,53458
 41010,100000,54877,34371,47686,53634,55884,53791,34257,55393,51072,47918,57815,57684,49149,46197,50463,50099,48517,58536,58164,57855,58446,51159,53286,34327,53846,42563,58163,58143,52237,45832,53452
 41015,100000,54858,34366,47681,53629,55884,53786,34249,55393,51064,47910,57810,57679,49144,46189,50458,50099,48512,58531,58159,57850,58441,51154,53281,34319,53838,42555,58158,58138,52232,45827,53447
 41020,100000,54850,34361,47676,53624,55884,53781,34241,55393,51059,47905,57805,57674,49139,46184,50453,50099,48507,58526,58154,57845,58436,51146,53269,34311,53833,42550,58153,58133,52227,45819,53439
 41025,100000,54829,34353,47671,53619,55884,53776,34233,55393,51051,47900,57800,57669,49134,46179,50448,50099,48502,58521,58149,57840,58431,51142,53269,34303,53825,42545,58148,58128,52222,45811,53434
 41030,100000,54820,34348,47666,53614,55884,53771,34225,55390,51043,47895,57795,57664,49129,46171,50443,50099,48497,58516,58144,57835,58426,51137,53269,34295,53820,42540,58143,58123,52217,45803,53429
 41035,100000,54807,34338,47658,53609,55884,53766,34217,55377,51035,47890,57790,57659,49124,46163,50438,50099,48492,58511,58139,57830,58421,51132,53269,34287,53815,42535,58138,58118,52212,45798,53424
 41040,100000,54802,34333,47653,53604,55884,53761,34209,55364,51027,47882,57785,57654,49119,46158,50433,50099,48487,58506,58134,57825,58416,51127,53269,34279,53810,42530,58133,58113,52207,45790,53419
 41045,100000,54797,34328,47648,53599,55884,53756,34201,55349,51019,47874,57780,57649,49114,46153,50425,50099,48482,58501,58129,57820,58411,51122,53269,34271,53805,42522,58128,58108,52202,45782,53414
 41050,100000,54786,34323,47643,53588,55877,53751,34193,55336,51014,47869,57775,57644,49107,46148,50417,50099,48477,58496,58124,57815,58406,51117,53269,34263,53797,42517,58123,58103,52194,45777,53409
 41055,100000,54771,34313,47635,53580,55866,53743,34185,55326,51006,47861,57770,57639,49103,46143,50412,50099,48472,58491,58119,57810,58401,51112,53269,34255,53789,42512,58118,58098,52189,45769,53404
 41060,100000,54767,34308,47630,53572,55849,53738,34177,55316,51001,47853,57765,57634,49092,46135,50404,50099,48467,58486,58114,57805,58396,51107,53269,34247,53784,42504,58113,58093,52179,45761,53399
 41065,100000,54754,34300,47625,53564,55831,53733,34169,55306,50993,47848,57760,57629,49082,46130,50399,50099,48462,58481,58109,57800,58391,51102,53269,34239,53779,42496,58108,58088,52170,45753,53394
 41070,100000,54749,34295,47620,53559,55810,53725,34161,55301,50988,47840,57755,57624,49073,46125,50394,50099,48457,58476,58104,57795,58386,51097,53269,34231,53774,42488,58103,58083,52161,45745,53389
 41075,100000,54724,34281,47612,53554,55806,53720,34153,55286,50980,47835,57750,57619,49067,46117,50386,50099,48452,58471,58099,57790,58381,51092,53269,34223,53766,42480,58098,58078,52157,45737,53384
 41080,100000,54715,34271,47604,53549,55787,53712,34145,55265,50975,47830,57745,57614,49058,46109,50378,50088,48444,58466,58094,57785,58376,51087,53269,34215,53761,42475,58093,58073,52150,45732,53379
 41085,100000,54699,34261,47596,53544,55778,53707,34137,55261,50970,47822,57740,57609,49051,46101,50373,50083,48439,58461,58089,57780,58371,51082,53269,34207,53753,42467,58088,58068,52143,45727,53374
 41090,100000,54684,34251,47588,53536,55759,53699,34129,55248,50965,47817,57735,57604,49042,46093,50368,50075,48434,58456,58084,57775,58366,51077,53269,34199,53745,42459,58083,58063,52136,45719,53369
